duration,game_mode,match_id,human_players,radiant_score,version,start_time,dire_score,radiant_win,skill,leagueid,patch,objectives,first_blood_time,region,kills_per_min,total_xp,player_slot,xp_per_min,gold_per_min,item_0,net_worth,hero_damage,total_gold,kda,account_id,item_5,kill_streaks,rank_tier,deaths,hero_id,kills,tower_damage,last_hits,item_3,randomed,level,item_4,item_1,isRadiant,hero_healing,item_2 
28.98,game_mode_all_draft,5992892331,10,51,,2021-05-13 23:10:50,21,True,1,0,48,,0.0,Europe,0.17251293847038526,16636,129,574,441,69,10257,21810,12781,0,,41,,,8,120,5,578,209,143,,19,166,36,False,0,50
28.98,game_mode_all_draft,5992892331,10,51,,2021-05-13 23:10:50,21,True,1,0,48,,0.0,Europe,0.17251293847038526,10549,130,364,317,168,8381,10120,9187,1,,63,,,11,63,5,493,93,149,,14,0,75,False,0,75
28.98,game_mode_all_draft,5992892331,10,51,,2021-05-13 23:10:50,21,True,1,0,48,,0.0,Europe,0.10350776308223117,9564,131,330,237,11,6613,9415,6869,0,,0,,,17,12,3,238,48,63,,13,174,18,False,0,75
28.98,game_mode_all_draft,5992892331,10,51,,2021-05-13 23:10:50,21,True,1,0,48,,0.0,Europe,0.13801035077630822,17216,132,594,438,147,11710,14409,12694,0,,0,,,8,8,4,0,267,63,,19,40,145,False,151,244
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.46801872074882994,30938,0,1448,790,48,15607,18853,16879,7,,232,,,2,101,10,374,15,42,,26,77,176,True,0,206
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.187207488299532,30768,1,1440,940,252,19472,19364,20084,7,,141,,,2,102,4,7810,82,216,,28,114,127,True,1280,50
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.14040561622464898,34507,2,1615,808,250,16693,11827,17264,5,,77,,,2,126,3,423,87,534,,26,48,36,True,0,26
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.23400936037441497,30682,3,1436,1025,174,22113,11373,21900,1,124658993,108,,1,4,12,5,5862,124,29,,27,160,208,True,0,39
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.514820592823713,39442,4,1846,1266,114,25416,35618,27050,7,,125,,,2,99,11,2771,122,63,,29,121,226,True,0,119
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.046801872074883,23738,128,1111,477,108,10515,18260,10191,0,,44,,,7,37,1,65,24,34,,23,180,23,False,275,593
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.046801872074883,30938,129,1448,462,50,10109,6557,9871,1,,0,,,7,62,1,0,26,0,,25,0,116,False,0,168
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,,23353,130,1093,383,77,8584,10556,8183,0,1005325736,23,,,8,5,0,0,22,152,,22,218,44,False,0,214
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.093603744149766,23182,131,1085,451,50,9857,8655,9636,1,,0,,,6,104,2,0,46,127,,22,7,168,False,289,218
21.37,game_mode_turbo,5992892330,10,33,,2021-05-13 23:10:50,12,True,1,0,48,,2.73,,0.28081123244929795,33353,132,1561,999,139,21118,23407,21345,1,,145,,,5,8,6,72,115,170,,28,50,75,False,4435,208
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.16100178890876565,18856,0,506,393,127,12321,27817,14645,2,1128731,0,,5,7,104,6,1951,134,112,,20,73,50,True,2933,1
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.18783542039355994,15726,1,422,376,41,11249,28391,14012,1,,98,,,11,39,7,1269,126,77,,18,0,116,True,400,63
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.026833631484794278,23664,2,635,280,214,7908,18007,10434,3,845951750,188,,5,4,87,1,269,50,57,,23,218,102,True,0,254
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.24150268336314848,22173,3,595,561,1,17909,40404,20906,2,339455706,137,,5,7,42,9,4559,299,50,,22,36,151,True,0,116
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.053667262969588556,14794,4,397,267,90,7915,8332,9950,1,107523964,43,,5,8,57,2,118,45,593,,17,214,229,True,2808,0
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.3220035778175313,26906,128,722,613,96,21249,32633,22844,3,,90,,,7,82,12,8783,306,63,,24,75,176,False,0,1
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.08050089445438283,19043,129,511,320,214,9869,11377,11925,3,868337569,232,,5,5,3,3,343,36,60,,20,36,254,False,916,39
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.48300536672629696,30260,130,812,728,50,26364,55385,27130,7,159495667,160,,5,3,8,18,6800,337,244,,27,166,147,False,12223,108
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,,15950,131,428,305,34,9608,9107,11366,3,58638869,232,,5,5,27,0,3279,75,214,,18,254,218,False,0,244
37.27,game_mode_all_draft,5992892329,10,25,,2021-05-13 23:10:45,37,False,2,0,48,,3.27,,0.10733452593917711,24260,132,651,594,50,18616,18367,22136,4,208329408,73,,6,5,69,4,2169,201,73,,23,108,600,False,0,116
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.14735980352026196,25081,0,616,360,36,12249,26370,14658,2,170430039,116,,1,12,71,6,1268,30,127,,23,218,267,True,240,63
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.19647973802701596,26140,1,642,437,41,16586,20473,17793,1,176003157,158,,1,11,21,8,4894,124,77,,24,69,50,True,0,108
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.19647973802701596,29193,2,717,484,190,18024,38897,19706,5,,214,,,7,40,8,4015,152,102,,26,692,43,True,0,108
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.3683995088006549,34772,3,854,580,249,20422,37926,23615,4,,73,,,7,104,15,5571,192,154,,28,112,50,True,420,127
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.46663937781416287,32695,4,803,569,156,20033,40279,23167,2,,0,,,13,6,19,7291,168,141,,27,63,236,True,0,249
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.09823986901350798,16490,128,405,327,98,12060,16292,13314,1,,0,,,8,74,4,83,138,108,,19,24,77,False,0,29
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.09823986901350798,18526,129,455,336,77,10750,16025,13680,1,,108,,,16,45,4,453,109,38,,20,232,214,False,1126,77
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.5894392140810478,40553,130,996,509,600,16061,59792,20724,3,,0,,,10,2,24,31,143,50,,27,0,242,False,0,127
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.09823986901350798,15228,131,374,261,218,8019,14084,10627,1,,23,,,15,26,4,63,52,214,,18,206,60,False,0,21
40.72,game_mode_all_draft,5992892328,10,58,,2021-05-13 23:10:39,50,True,1,0,48,,0.6,North America,0.3438395415472779,28745,132,706,539,152,19842,44394,21946,2,,135,,,9,35,14,1322,251,172,,27,166,63,False,0,236
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.1696512723845429,25994,0,1470,676,63,11629,12023,11953,1,,69,,,5,13,3,2220,54,77,,24,265,534,True,0,1
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.11310084825636192,22369,1,1265,880,11,15942,4237,15561,4,,26,,,1,41,2,4989,108,147,,22,63,51,True,0,158
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.2827521206409048,29637,2,1676,730,92,13166,13922,12908,2,,16,,,4,74,5,616,32,21,,26,16,108,True,0,48
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.39585296889726673,29637,3,1676,1213,75,21528,16540,21449,6,,0,,,1,94,7,2477,117,63,,27,135,263,True,0,158
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.22620169651272384,25481,4,1441,676,1,9699,12750,11953,2,,0,,,4,7,4,460,48,180,,23,40,110,True,400,0
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.2827521206409048,26489,128,1498,1101,206,12150,16471,19469,1,,18,,,6,47,5,247,111,236,,24,41,180,False,0,139
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.22620169651272384,17471,129,988,653,0,201,4717,11547,1,423429301,0,,4,5,44,4,0,86,0,,19,0,0,False,0,0
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.11310084825636192,19062,130,1078,377,0,100,4990,6666,1,,0,,,3,14,2,0,16,0,,20,0,0,False,0,0
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.1696512723845429,16392,131,927,809,180,14869,4997,14305,1,,0,,,4,88,3,0,27,202,,18,0,34,False,0,0
17.68,game_mode_turbo,5992892327,10,21,,2021-05-13 23:10:29,15,True,1,0,48,,0.07,South America,0.05655042412818096,26383,132,1492,1003,44,15442,7753,17736,0,,263,,,3,75,1,0,61,277,,24,0,77,False,0,63
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.3703703703703704,26730,0,825,643,168,20669,30618,20833,4,790271011,26,,2,3,44,12,6460,260,143,,24,63,145,True,0,116
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.154320987654321,21708,1,670,489,152,15228,14325,15843,3,202083423,63,,2,3,93,5,4109,177,252,,22,569,143,True,0,174
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.1234567901234568,22842,2,705,478,223,15415,16780,15487,4,,131,,,3,29,4,4826,171,29,,22,11,229,True,0,226
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.1234567901234568,10238,3,316,283,180,8520,12857,9169,2,,0,,,5,40,4,2153,36,181,,14,102,79,True,275,37
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.1234567901234568,16588,4,512,343,77,10308,16768,11113,1,390674776,42,,2,5,86,4,1157,72,232,,19,34,180,True,0,100
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.0617283950617284,10918,128,337,242,31,7201,11164,7840,1,,36,,,3,37,2,303,62,108,,14,29,216,False,1380,0
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.154320987654321,15746,129,486,400,108,11734,15580,12960,1,,63,,,5,39,5,1345,179,36,,18,77,37,False,0,100
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.1851851851851852,11631,130,359,298,135,8333,14334,9655,1,,240,,,8,21,6,510,64,29,,15,67,181,False,708,0
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.0617283950617284,12052,131,372,232,180,6636,12586,7516,2,,0,,,4,88,2,82,36,34,,15,0,201,False,0,44
32.4,game_mode_all_draft,5992892326,10,29,,2021-05-13 23:10:13,18,True,1,0,48,,5.35,South America,0.0617283950617284,15487,132,478,390,569,11755,15233,12636,1,,50,,,9,54,2,232,176,170,,18,73,135,False,0,73
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.44776119402985076,29444,0,824,698,48,23214,45812,24941,9,128058276,160,,1,3,48,16,14865,276,147,,26,116,172,True,0,149
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.47574626865671643,29444,1,824,568,125,18087,41653,20296,9,,0,,,3,99,17,4050,172,114,,25,232,63,True,0,108
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,,13614,2,381,292,36,9544,6062,10434,1,,0,,,3,112,0,1507,66,232,,17,180,259,True,1157,0
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.2798507462686567,20761,3,581,499,1,16570,17977,17830,4,,57,,,4,27,10,4551,167,108,,21,69,232,True,0,180
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.19589552238805968,18152,4,508,393,249,12404,21155,14043,5,,0,,,3,25,7,2116,92,36,,20,141,77,True,0,41
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.027985074626865673,15472,128,433,220,214,7035,11425,7861,0,95083772,0,,,9,31,1,0,17,36,,18,254,0,False,0,42
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.11194029850746269,15651,129,438,346,181,11777,10773,12363,0,,485,,,8,77,4,540,109,151,,18,63,36,False,0,112
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.13992537313432835,9719,130,272,261,63,8364,11092,9326,0,,73,,,15,44,5,0,65,152,,13,75,569,False,0,11
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.055970149253731345,11613,131,325,239,180,7277,10631,8540,0,,0,,,13,29,2,0,39,4,,15,0,92,False,0,90
35.73,game_mode_all_draft,5992892323,10,51,,2021-05-13 23:10:50,16,True,1,0,48,,1.68,,0.08395522388059701,18152,132,508,325,27,11064,20500,11613,1,,0,,,6,4,3,0,132,50,,20,154,143,False,0,125
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.31890660592255127,35098,0,1599,678,0,14432,18427,14882,1,,50,,,9,31,7,0,34,98,,26,141,44,True,0,127
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.2733485193621868,32244,1,1469,651,11,14830,12970,14289,1,,141,,,7,35,6,1851,47,61,,25,249,63,True,0,44
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.1366742596810934,39466,2,1798,685,250,14764,14539,15035,3,,218,,,2,58,3,2033,56,117,,28,236,77,True,897,63
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,,26800,3,1221,429,50,9057,4486,9416,0,,216,,,6,73,0,115,35,0,,24,65,145,True,0,20
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.36446469248291574,37534,4,1710,656,1,11563,22542,14399,1,,244,,,8,14,8,0,48,692,,27,61,127,True,0,50
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.09111617312072894,35954,128,1638,655,143,14298,12127,14377,1,,0,,,6,4,2,2002,45,114,,28,168,63,False,0,216
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.22779043280182232,33122,129,1509,650,48,14501,8534,14267,5,,0,,,1,86,5,803,28,235,,27,108,77,False,0,77
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.2733485193621868,37161,130,1693,909,1,19698,20773,19952,1,,166,,,8,21,6,1191,63,108,,27,0,141,False,0,48
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.1366742596810934,33122,131,1509,758,50,17101,13038,16638,1,,143,,,4,8,3,1849,92,75,,27,166,139,False,3002,75
21.95,game_mode_turbo,5992892322,10,24,,2021-05-13 23:10:45,32,False,1,0,48,,0.0,Europe,0.7289293849658315,42012,132,1914,1351,141,29749,25517,29654,3,,50,,,5,104,16,13307,84,127,,30,1,112,False,120,158
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,,807,0,28,138,0,102,0,3981,0,,0,,,1,89,0,0,0,0,,3,0,0,True,0,0
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.17331022530329288,18867,1,654,422,1,10441,13437,12174,2,,240,,,4,46,5,144,122,63,,20,75,41,True,0,116
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.03466204506065858,15550,2,539,464,231,12297,11223,13386,0,226414683,178,,2,8,108,1,360,183,216,,18,127,40,True,900,206
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.1386481802426343,17223,3,597,425,127,10325,14818,12261,1,,170,,,6,2,4,20,165,50,,19,125,218,True,0,1
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.24263431542461003,21493,4,745,609,252,17524,12345,17569,2,,178,,,3,77,7,1640,199,172,,22,208,65,True,0,168
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.2772963604852686,19993,128,693,504,63,14081,17376,14540,4,122005751,596,,3,3,63,8,9750,138,75,,21,170,168,False,0,236
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.06932409012131716,15550,129,539,431,41,12094,12945,12434,1,197107994,48,,2,4,34,2,201,144,1,,18,0,178,False,0,108
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.17331022530329288,19791,130,686,576,63,16569,21122,16617,2,86796740,152,,2,4,53,5,13050,185,168,,21,10,250,False,0,42
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.10398613518197573,9578,131,332,327,1,8862,8656,9433,2,86757390,0,,2,5,27,3,1739,35,180,,13,39,100,False,0,36
28.85,game_mode_single_draft,5992892321,10,17,,2021-05-13 23:10:44,22,False,1,0,48,,1.93,North America,0.1386481802426343,23022,132,798,711,143,20250,12829,20512,4,,44,,,2,73,4,2739,224,137,,22,112,178,False,0,48
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.10727056019070322,29309,0,524,326,0,13975,18158,18234,2,,218,,,11,50,6,870,58,229,,26,188,102,True,22691,231
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.1430274135876043,37307,1,667,607,114,31938,36375,33951,7,37186990,1,,2,3,29,8,8323,358,48,,29,119,90,True,0,112
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.17878426698450536,33951,2,607,498,208,24245,41038,27854,1,,174,,,9,8,10,7627,365,147,,25,168,50,True,5119,108
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.12514898688915377,28805,3,515,427,158,22194,32729,23883,2,,41,,,6,21,7,7044,211,123,,25,108,50,True,14,1
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.08939213349225268,28805,4,515,390,256,19578,25551,21814,2,110211645,1466,,3,9,123,5,1222,160,48,,25,40,232,True,0,218
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.03575685339690107,27910,128,499,433,235,20651,36343,24219,1,191800467,60,,2,10,40,2,1152,316,214,,24,92,176,False,0,263
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.07151370679380215,28693,129,513,307,172,15328,24972,17171,1,,232,,,10,112,4,381,126,180,,25,27,102,False,7670,254
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.21454112038140644,36971,130,661,582,116,27402,38190,32553,2,,168,,,8,63,12,3960,475,135,,28,158,0,False,0,123
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.07151370679380215,30204,131,540,394,108,20473,38636,22037,3,199575666,273,,2,5,84,4,0,151,235,,25,65,180,False,0,37
55.93,game_mode_all_draft,5992892320,10,37,,2021-05-13 23:10:44,38,True,1,0,48,,0.13,North America,0.2860548271752086,36636,132,655,509,108,26891,60739,28470,5,,206,,,4,101,16,3288,269,96,,28,116,48,False,0,121
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.2306706535668518,26492,0,679,463,117,22502,39132,18064,1,153983225,48,,2,11,59,9,7994,152,210,,24,151,26,True,0,116
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.07689021785561725,16191,1,415,291,180,10540,15170,11353,1,,38,,,11,86,3,71,51,43,,18,232,1,True,0,34
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.33319094404100813,30433,2,780,637,36,25327,37601,24853,8,,123,,,2,63,13,9350,303,116,,26,154,1466,True,0,569
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.20504058094831268,18142,3,465,319,36,10980,14422,12446,3,,244,,,6,111,8,859,36,232,,20,73,0,True,9395,231
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.07689021785561725,22395,4,574,465,127,17297,22077,18142,4,,178,,,3,108,3,2982,202,242,,22,50,90,True,0,9
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.10252029047415634,15645,128,401,266,40,7557,14015,10378,2,446444718,34,,2,8,71,4,0,44,29,,18,73,162,False,400,267
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.20504058094831268,27194,129,697,551,29,20073,23337,21498,2,,8,,,5,44,8,0,347,145,,24,168,160,False,0,116
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.07689021785561725,13226,130,339,262,214,8212,23234,10222,2,,254,,,8,5,3,0,37,36,,16,37,218,False,144,40
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.3844510892780863,26063,131,668,444,98,14662,41505,17323,3,,29,,,6,39,15,255,148,41,,24,108,40,False,0,116
39.02,game_mode_all_draft,5992892319,10,38,,2021-05-13 23:10:39,33,True,1,0,48,,2.45,South America,0.025630072618539085,16387,132,420,315,73,10807,16281,12290,1,,17,,,11,60,1,264,111,50,,18,242,81,False,2050,86
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,,2638,0,241,480,50,5628,517,5256,0,100689979,0,,2,1,42,0,126,55,16,,6,11,65,True,0,16
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,,1894,1,173,145,0,101,652,1587,0,3741284,0,,2,1,8,0,0,3,0,,5,0,0,True,0,0
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,,1817,2,166,172,0,101,1385,1883,0,96656842,0,,2,1,120,0,0,11,0,,5,0,0,True,0,0
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,,569,3,52,117,0,101,295,1281,0,,0,,,1,74,0,0,2,0,,2,0,0,True,0,0
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,,4204,4,384,406,29,4431,553,4445,0,252913465,0,,3,3,95,0,0,37,4,,8,0,11,True,0,174
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,0.18264840182648404,3569,128,326,421,3,5137,1364,4609,3,,75,,,0,44,2,969,51,69,,7,241,11,False,0,569
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,,2365,129,216,218,20,2619,1857,2387,3,,244,,,0,50,0,430,9,15,,6,29,0,False,788,36
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,0.18264840182648404,5453,130,498,390,75,4541,3566,4270,3,318852157,75,,2,0,94,2,2216,43,0,,9,29,0,False,0,172
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,0.09132420091324202,4117,131,376,426,1,5100,1464,4664,2,,214,,,0,2,1,93,66,73,,8,73,44,False,0,11
10.95,game_mode_all_draft,5992892318,10,0,,2021-05-13 23:10:39,7,False,1,0,48,,1.37,Europe,0.09132420091324202,3197,132,292,234,77,2851,2403,2562,2,,44,,,0,21,1,725,14,0,,7,0,50,False,0,218
14.83,game_mode_turbo,5992892317,10,27,,2021-05-13 23:10:35,2,True,1,0,48,,0.17,,0.8764044943820224,15856,0,1069,835,206,12141,10685,12385,20,82679896,232,,,0,14,13,1804,21,214,,18,188,1,True,1512,218
14.83,game_mode_turbo,5992892317,10,27,,2021-05-13 23:10:35,2,True,1,0,48,,0.17,,0.20224719101123595,14447,1,974,462,214,7007,5984,6853,13,133972054,38,,1,0,83,3,672,9,44,,17,60,232,True,3026,23
14.83,game_mode_turbo,5992892317,10,27,,2021-05-13 23:10:35,2,True,1,0,48,,0.17,,0.4044943820224719,21463,2,1447,863,11,13137,8459,12801,13,,247,,,0,4,6,1777,77,166,,21,569,50,True,0,34
14.83,game_mode_turbo,5992892317,10,27,,2021-05-13 23:10:35,2,True,1,0,48,,0.17,,,14002,3,944,657,65,9805,3022,9745,3,1035812906,48,,,1,113,0,1119,51,0,,17,166,75,True,0,36
